Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Juriquilla (JQRO), Queretaro
Lat 20.703 N, Lon 100.4473 W, Alt 1945 masl
Time UTC-6h
Meteorological data
 
Timestamp,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,WDir_Avg,WDir_SD,Rain_Tot,Press_Avg,Rad_Avg,Visibility
yyyy-mm-dd HH:MM:SS,°C,%,m/s,m/s,deg,deg,mm,hPa,W/m^2,m
2017-01-01 00:00:00,14.29,63.84,0.33,null,133.1,50.53,0.0,809.0,0.0,20000.0
2017-01-01 00:01:00,14.1,63.61,0.3,null,147.9,23.18,0.0,809.0,0.0,20000.0
2017-01-01 00:02:00,14.09,63.99,0.38,null,186.1,12.36,0.0,809.0,0.0,19572.3
2017-01-01 00:03:00,14.08,64.18,0.3,null,178.5,10.39,0.0,809.0,0.0,19798.2
2017-01-01 00:04:00,14.04,64.14,0.24,null,237.6,68.32,0.0,809.0,0.0,20000.0
2017-01-01 00:05:00,13.97,64.28,0.4,null,170.4,44.93,0.0,809.0,0.0,20000.0
2017-01-01 00:06:00,14.08,64.49,0.27,null,189.4,22.93,0.0,809.0,0.0,20000.0
2017-01-01 00:07:00,13.97,64.44,0.25,null,136.7,29.08,0.0,809.0,0.0,19995.7
2017-01-01 00:08:00,14.01,64.39,0.22,null,114.3,20.77,0.0,809.0,0.0,20000.0
2017-01-01 00:09:00,13.98,64.39,0.36,null,130.3,12.34,0.0,809.0,0.0,20000.0
2017-01-01 00:10:00,13.93,64.56,0.4,null,141.9,7.12,0.0,809.0,0.0,20000.0
2017-01-01 00:11:00,13.89,64.81,0.44,null,132.2,7.4,0.0,809.0,0.0,19887.0
2017-01-01 00:12:00,13.84,64.91,0.57,null,109.0,3.65,0.0,809.0,0.0,20000.0
2017-01-01 00:13:00,13.79,64.91,0.84,null,96.3,4.68,0.0,809.0,0.0,20000.0
2017-01-01 00:14:00,13.82,64.79,0.85,null,106.2,3.53,0.0,809.0,0.0,20000.0
2017-01-01 00:15:00,13.84,64.85,0.96,null,107.8,4.41,0.0,809.0,0.0,20000.0
2017-01-01 00:16:00,13.76,64.83,0.97,null,106.3,4.89,0.0,809.0,0.0,20000.0
2017-01-01 00:17:00,13.74,64.83,1.12,null,108.5,3.9,0.0,809.0,0.0,20000.0
2017-01-01 00:18:00,13.83,64.74,1.23,null,107.5,4.42,0.0,809.0,0.0,20000.0
2017-01-01 00:19:00,13.83,64.63,1.12,null,111.8,6.38,0.0,809.0,0.0,20000.0
2017-01-01 00:20:00,13.84,64.56,1.38,null,113.2,5.61,0.0,809.0,0.0,19887.0
2017-01-01 00:21:00,13.69,64.54,1.24,null,107.5,5.99,0.0,809.0,0.0,20000.0
2017-01-01 00:22:00,13.67,64.81,1.29,null,104.5,6.67,0.0,809.0,0.0,19697.0
2017-01-01 00:23:00,13.63,64.99,1.29,null,112.5,10.14,0.0,809.0,0.0,19738.0
2017-01-01 00:24:00,13.61,65.06,1.34,null,112.8,6.76,0.0,809.0,0.0,19724.0
2017-01-01 00:25:00,13.63,65.03,1.2,null,115.5,7.25,0.0,809.0,0.0,20000.0
2017-01-01 00:26:00,13.71,65.08,1.54,null,118.0,10.26,0.0,809.0,0.0,20000.0
2017-01-01 00:27:00,13.6,64.92,0.82,null,83.5,7.85,0.0,809.0,0.0,19908.1
2017-01-01 00:28:00,13.64,64.84,0.3,null,58.87,100.0,0.0,809.0,0.0,19995.7
2017-01-01 00:29:00,13.78,64.98,1.16,null,129.7,6.29,0.0,809.0,0.0,20000.0
2017-01-01 00:30:00,13.57,64.81,1.42,null,112.8,10.89,0.0,809.0,0.0,19848.3
2017-01-01 00:31:00,13.73,64.64,1.54,null,119.2,9.14,0.0,809.0,0.0,19995.7
2017-01-01 00:32:00,13.81,64.76,1.59,null,111.5,7.5,0.0,809.0,0.0,19900.2
2017-01-01 00:33:00,13.57,64.85,1.25,null,118.8,6.28,0.0,809.0,0.0,19454.1
2017-01-01 00:34:00,13.48,65.31,1.31,null,123.3,6.04,0.0,809.0,0.0,20000.0
2017-01-01 00:35:00,13.45,65.48,0.95,null,129.1,19.4,0.0,809.0,0.0,20000.0
2017-01-01 00:36:00,13.52,65.35,0.89,null,135.5,10.61,0.0,809.0,0.0,19981.6
2017-01-01 00:37:00,13.69,65.09,0.69,null,139.9,12.8,0.0,809.0,0.0,20000.0
2017-01-01 00:38:00,13.63,64.87,0.75,null,159.7,15.74,0.0,809.0,0.0,20000.0
2017-01-01 00:39:00,13.72,64.88,0.64,null,125.9,15.11,0.0,809.0,0.0,20000.0
2017-01-01 00:40:00,13.67,64.67,0.57,null,126.5,20.21,0.0,809.0,0.0,19995.7
2017-01-01 00:41:00,13.74,64.89,0.83,null,119.1,13.53,0.0,809.0,0.0,20000.0
2017-01-01 00:42:00,13.55,64.8,0.78,null,121.3,19.29,0.0,809.0,0.0,20000.0
2017-01-01 00:43:00,13.58,64.97,0.64,null,160.1,22.32,0.0,809.0,0.0,20000.0
2017-01-01 00:44:00,13.51,65.13,1.17,null,127.0,12.02,0.0,809.0,0.0,20000.0
2017-01-01 00:45:00,13.59,64.98,1.32,null,139.1,10.0,0.0,809.0,0.0,20000.0
2017-01-01 00:46:00,13.51,64.96,1.3,null,123.5,4.03,0.0,809.0,0.0,20000.0
2017-01-01 00:47:00,13.66,65.1,1.4,null,124.8,6.74,0.0,809.0,0.0,20000.0
2017-01-01 00:48:00,13.48,65.0,1.37,null,128.9,10.91,0.0,809.0,0.0,20000.0
2017-01-01 00:49:00,13.48,65.09,1.57,null,116.3,8.47,0.0,809.0,0.0,20000.0
2017-01-01 00:50:00,13.48,65.43,1.78,null,116.5,4.57,0.0,809.0,0.0,20000.0
2017-01-01 00:51:00,13.33,65.55,1.86,null,114.7,4.75,0.0,809.0,0.0,19508.6
2017-01-01 00:52:00,13.29,65.7,1.95,null,111.8,6.31,0.0,809.0,0.0,19917.7
2017-01-01 00:53:00,13.18,65.99,1.9,null,118.0,3.46,0.0,809.0,0.0,20000.0
2017-01-01 00:54:00,13.17,66.22,1.83,null,116.8,2.03,0.0,809.0,0.0,19995.7
2017-01-01 00:55:00,13.13,66.3,1.99,null,124.5,4.99,0.0,809.0,0.0,20000.0
2017-01-01 00:56:00,13.15,66.39,1.7,null,126.7,4.99,0.0,809.0,0.0,19868.6
2017-01-01 00:57:00,13.16,66.48,1.82,null,129.0,5.26,0.0,809.0,0.0,20000.0
2017-01-01 00:58:00,13.16,66.37,1.97,null,132.7,3.94,0.0,809.0,0.0,20000.0
2017-01-01 00:59:00,13.17,66.46,2.03,null,126.5,4.23,0.0,809.0,0.0,20000.0
2017-01-01 01:00:00,13.21,66.37,2.18,null,130.2,8.05,0.0,809.0,0.0,19995.7
2017-01-01 01:01:00,13.16,66.29,1.84,null,127.7,4.82,0.0,809.0,0.0,19775.1
2017-01-01 01:02:00,13.13,66.27,2.02,null,127.8,5.21,0.0,809.0,0.0,20000.0
2017-01-01 01:03:00,13.1,66.39,2.07,null,130.3,6.24,0.0,809.0,0.0,19810.5
2017-01-01 01:04:00,13.12,66.64,1.98,null,125.2,3.48,0.0,809.0,0.0,19981.6
2017-01-01 01:05:00,13.08,66.82,1.88,null,125.3,4.89,0.0,809.0,0.0,19967.7
2017-01-01 01:06:00,13.15,66.92,1.86,null,122.3,3.59,0.0,809.0,0.0,20000.0
2017-01-01 01:07:00,13.05,66.81,1.91,null,122.0,4.16,0.0,809.0,0.0,19874.0
2017-01-01 01:08:00,13.11,66.82,1.97,null,122.2,6.04,0.0,809.0,0.0,20000.0
2017-01-01 01:09:00,13.15,66.82,2.0,null,124.5,4.19,0.0,809.0,0.0,20000.0
2017-01-01 01:10:00,13.01,66.73,2.18,null,125.8,4.22,0.0,809.0,0.0,20000.0
2017-01-01 01:11:00,13.03,66.87,2.28,null,133.2,3.44,0.0,809.0,0.0,19848.3
2017-01-01 01:12:00,12.96,67.07,2.14,null,136.7,1.89,0.0,809.0,0.0,19981.6
2017-01-01 01:13:00,13.0,67.24,2.16,null,136.2,5.58,0.0,809.0,0.0,19954.0
2017-01-01 01:14:00,13.0,67.17,2.08,null,138.3,4.11,0.0,809.0,0.0,19861.1
2017-01-01 01:15:00,13.03,67.07,2.22,null,134.3,2.87,0.0,809.0,0.0,20000.0
2017-01-01 01:16:00,13.06,66.78,2.15,null,132.8,3.67,0.0,809.0,0.0,20000.0
2017-01-01 01:17:00,13.02,66.68,2.15,null,132.0,3.06,0.0,809.0,0.0,20000.0
2017-01-01 01:18:00,12.95,66.73,2.01,null,131.2,2.73,0.0,809.0,0.0,20000.0
2017-01-01 01:19:00,13.02,67.06,2.06,null,133.5,3.9,0.0,809.0,0.0,20000.0
2017-01-01 01:20:00,12.89,67.24,1.98,null,123.0,2.71,0.0,809.0,0.0,20000.0
2017-01-01 01:21:00,12.81,67.43,2.19,null,120.0,3.7,0.0,809.0,0.0,20000.0
2017-01-01 01:22:00,12.86,67.75,2.08,null,124.8,5.92,0.0,809.0,0.0,20000.0
2017-01-01 01:23:00,12.83,67.72,2.08,null,120.0,2.0,0.0,809.0,0.0,20000.0
2017-01-01 01:24:00,12.89,67.37,2.04,null,121.8,4.14,0.0,809.0,0.0,19848.3
2017-01-01 01:25:00,12.88,67.59,1.74,null,133.7,10.03,0.0,809.0,0.0,20000.0
2017-01-01 01:26:00,12.97,67.49,2.07,null,131.5,7.63,0.0,809.0,0.0,19761.7
2017-01-01 01:27:00,13.06,67.2,2.2,null,143.9,11.29,0.0,809.0,0.0,19642.1
2017-01-01 01:28:00,13.0,67.53,1.73,null,144.9,12.97,0.0,809.0,0.0,20000.0
2017-01-01 01:29:00,13.11,67.03,1.63,null,137.7,3.14,0.0,809.0,0.0,20000.0
2017-01-01 01:30:00,13.16,66.96,1.64,null,131.2,6.2,0.0,809.0,0.0,20000.0
2017-01-01 01:31:00,13.13,66.95,1.82,null,130.7,3.35,0.0,809.0,0.0,20000.0
2017-01-01 01:32:00,13.0,67.05,1.93,null,136.2,3.34,0.0,809.0,0.0,20000.0
2017-01-01 01:33:00,13.02,67.2,1.85,null,133.5,3.82,0.0,809.0,0.0,19454.1
2017-01-01 01:34:00,13.05,67.18,1.98,null,138.8,2.61,0.0,809.0,0.0,20000.0
2017-01-01 01:35:00,13.03,67.05,1.84,null,137.2,2.03,0.0,809.0,0.0,19981.6
2017-01-01 01:36:00,13.03,67.01,1.96,null,143.0,2.58,0.0,809.0,0.0,20000.0
2017-01-01 01:37:00,13.04,67.28,1.64,null,140.0,1.63,0.0,809.0,0.0,19995.7
2017-01-01 01:38:00,12.98,67.33,1.63,null,142.3,3.98,0.0,809.0,0.0,20000.0
2017-01-01 01:39:00,12.98,67.42,1.83,null,145.8,5.14,0.0,809.0,0.0,20000.0
2017-01-01 01:40:00,12.89,67.77,1.78,null,142.2,3.24,0.0,809.0,0.0,20000.0
2017-01-01 01:41:00,12.72,67.97,1.68,null,141.0,2.77,0.0,809.0,0.0,19908.1
2017-01-01 01:42:00,12.86,67.93,1.68,null,140.8,2.27,0.0,809.0,0.0,19887.0
2017-01-01 01:43:00,12.92,67.61,1.47,null,138.8,2.67,0.0,809.0,0.0,19722.2
2017-01-01 01:44:00,12.93,67.44,1.61,null,140.0,2.24,0.0,809.0,0.0,19868.6
2017-01-01 01:45:00,13.12,67.42,1.41,null,137.5,3.15,0.0,809.0,0.0,20000.0
2017-01-01 01:46:00,13.0,67.26,1.54,null,138.2,3.44,0.0,809.0,0.0,19967.7
2017-01-01 01:47:00,12.95,67.15,1.48,null,140.2,3.02,0.0,809.0,0.0,20000.0
2017-01-01 01:48:00,12.94,67.12,1.32,null,133.3,4.57,0.0,809.0,0.0,19674.0
2017-01-01 01:49:00,13.0,67.2,1.12,null,126.0,4.24,0.0,809.0,0.0,19358.6
2017-01-01 01:50:00,12.97,67.3,1.04,null,129.0,6.21,0.0,809.0,0.0,19913.4
2017-01-01 01:51:00,12.9,67.48,1.06,null,129.0,7.37,0.0,809.0,0.0,20000.0
2017-01-01 01:52:00,12.93,67.42,0.9,null,123.8,6.17,0.0,809.0,0.0,20000.0
2017-01-01 01:53:00,12.89,67.42,0.74,null,130.9,14.32,0.0,809.0,0.0,19787.2
2017-01-01 01:54:00,12.83,67.58,0.68,null,119.8,8.79,0.0,809.0,0.0,18318.9
2017-01-01 01:55:00,12.73,67.91,0.59,null,117.0,14.46,0.0,809.0,0.0,18811.8
2017-01-01 01:56:00,12.64,68.25,0.6,null,124.9,11.65,0.0,809.0,0.0,19252.3
2017-01-01 01:57:00,12.62,68.53,0.64,null,119.7,8.91,0.0,809.0,0.0,18911.2
2017-01-01 01:58:00,12.53,68.81,0.78,null,123.8,11.94,0.0,809.0,0.0,18071.3
2017-01-01 01:59:00,12.51,69.05,0.76,null,124.1,10.35,0.0,809.0,0.0,18197.1
2017-01-01 02:00:00,12.56,69.24,0.81,null,133.6,17.77,0.0,809.0,0.0,18277.5
2017-01-01 02:01:00,12.52,69.22,0.93,null,125.7,13.48,0.0,809.0,0.0,18587.1
2017-01-01 02:02:00,12.4,69.24,0.74,null,145.3,17.88,0.0,809.0,0.0,18868.3
2017-01-01 02:03:00,12.49,69.42,0.62,null,144.6,26.16,0.0,809.0,0.0,18455.4
2017-01-01 02:04:00,12.49,69.13,0.59,null,125.9,7.74,0.0,809.0,0.0,17873.3
2017-01-01 02:05:00,12.41,68.99,0.54,null,139.0,11.23,0.0,809.0,0.0,17894.1
2017-01-01 02:06:00,12.43,69.14,0.49,null,139.0,8.77,0.0,809.0,0.0,17335.4
2017-01-01 02:07:00,12.28,69.35,0.35,null,157.3,12.38,0.0,809.0,0.0,16835.4
2017-01-01 02:08:00,12.33,69.72,0.19,null,204.7,35.36,0.0,809.0,0.0,17454.2
2017-01-01 02:09:00,12.2,69.75,0.2,null,235.5,40.06,0.0,809.0,0.0,17679.7
2017-01-01 02:10:00,11.92,70.09,0.47,null,298.1,14.2,0.0,809.0,0.0,18890.1
2017-01-01 02:11:00,11.69,70.73,0.4,null,305.3,5.47,0.0,809.0,0.0,19082.2
2017-01-01 02:12:00,11.54,71.41,0.43,null,316.0,6.3,0.0,809.0,0.0,19036.3
2017-01-01 02:13:00,11.46,72.03,0.45,null,325.7,7.13,0.0,809.0,0.0,17703.5
2017-01-01 02:14:00,11.3,72.44,0.44,null,320.0,6.56,0.0,809.0,0.0,18547.2
2017-01-01 02:15:00,11.25,72.72,0.5,null,323.0,4.96,0.0,809.0,0.0,18756.2
2017-01-01 02:16:00,11.29,72.88,0.58,null,321.8,4.1,0.0,809.0,0.0,18435.4
2017-01-01 02:17:00,11.22,73.05,0.66,null,316.8,2.73,0.0,809.0,0.0,17680.9
2017-01-01 02:18:00,11.24,72.94,0.76,null,320.8,0.69,0.0,809.0,0.0,18014.2
2017-01-01 02:19:00,11.19,72.98,1.0,null,318.3,2.13,0.0,809.0,0.0,17302.0
2017-01-01 02:20:00,11.15,73.31,0.98,null,317.5,2.22,0.0,809.0,0.0,17843.2
2017-01-01 02:21:00,11.37,73.34,0.85,null,319.2,1.57,0.0,809.0,0.0,16310.3
2017-01-01 02:22:00,11.31,73.09,0.79,null,314.7,5.38,0.0,809.0,0.0,17556.9
2017-01-01 02:23:00,11.37,72.89,0.95,null,313.8,3.8,0.0,809.0,0.0,17079.4
2017-01-01 02:24:00,11.4,72.74,0.91,null,319.8,2.48,0.0,809.0,0.0,17643.7
2017-01-01 02:25:00,11.57,72.95,0.84,null,317.7,5.12,0.0,809.0,0.0,15498.7
2017-01-01 02:26:00,11.64,72.6,0.96,null,318.8,1.07,0.0,809.0,0.0,17126.9
2017-01-01 02:27:00,11.66,72.11,0.91,null,316.0,2.58,0.0,809.0,0.0,17701.6
2017-01-01 02:28:00,11.8,72.04,0.87,null,318.7,1.8,0.0,809.0,0.0,17142.3
2017-01-01 02:29:00,11.98,71.89,0.9,null,318.8,3.39,0.0,809.0,0.0,17146.7
2017-01-01 02:30:00,12.0,71.39,0.9,null,317.3,5.21,0.0,809.0,0.0,17135.4
2017-01-01 02:31:00,12.11,71.04,0.85,null,317.8,2.54,0.0,809.0,0.0,17262.5
2017-01-01 02:32:00,12.13,70.75,0.93,null,312.3,7.18,0.0,809.0,0.0,0.0
2017-01-01 02:33:00,12.06,70.57,0.92,null,318.2,6.23,0.0,809.0,0.0,0.0
2017-01-01 02:34:00,12.13,70.78,0.96,null,317.5,6.13,0.0,809.0,0.0,0.0
2017-01-01 02:35:00,12.03,70.84,1.1,null,322.8,6.46,0.0,809.0,0.0,0.0
2017-01-01 02:36:00,12.19,70.99,1.09,null,322.7,4.92,0.0,809.0,0.0,0.0
2017-01-01 02:37:00,11.95,70.92,1.4,null,321.8,2.67,0.0,809.0,0.0,0.0
2017-01-01 02:38:00,11.9,71.42,1.43,null,331.7,8.86,0.0,809.0,0.0,0.0
2017-01-01 02:39:00,11.78,71.55,1.46,null,339.7,3.94,0.0,809.0,0.0,0.0
2017-01-01 02:40:00,11.78,71.76,1.47,null,337.3,2.13,0.0,809.0,0.0,0.0
2017-01-01 02:41:00,11.82,71.58,1.59,null,344.2,5.87,0.0,809.0,0.0,0.0
2017-01-01 02:42:00,11.71,71.56,1.75,null,343.7,5.65,0.0,809.0,0.0,0.0
2017-01-01 02:43:00,11.58,71.9,1.74,null,346.5,6.23,0.0,809.0,0.0,0.0
2017-01-01 02:44:00,11.6,72.21,1.79,null,346.3,2.98,0.0,809.0,0.0,0.0
2017-01-01 02:45:00,11.51,71.95,1.7,null,346.5,2.99,0.0,809.0,0.0,0.0
2017-01-01 02:46:00,11.53,72.04,1.64,null,344.2,3.97,0.0,809.0,0.0,0.0
2017-01-01 02:47:00,11.45,72.39,1.61,null,346.2,5.81,0.0,809.0,0.0,0.0
2017-01-01 02:48:00,11.49,72.64,1.53,null,346.2,3.02,0.0,809.0,0.0,0.0
2017-01-01 02:49:00,11.61,72.32,1.49,null,358.7,5.08,0.0,809.0,0.0,0.0
2017-01-01 02:50:00,11.64,71.99,1.43,null,348.7,6.57,0.0,809.0,0.0,0.0
2017-01-01 02:51:00,11.76,71.83,1.4,null,339.5,8.32,0.0,809.0,0.0,0.0
2017-01-01 02:52:00,11.87,71.58,1.46,null,346.0,7.36,0.0,809.0,0.0,0.0
2017-01-01 02:53:00,11.92,71.3,1.43,null,343.0,4.72,0.0,809.0,0.0,0.0
2017-01-01 02:54:00,12.02,71.13,1.6,null,339.3,5.96,0.0,809.0,0.0,null
2017-01-01 02:55:00,12.1,70.86,1.72,null,346.2,4.34,0.0,809.0,0.0,16358.3
2017-01-01 02:56:00,12.2,70.52,1.66,null,347.2,2.27,0.0,809.0,0.0,16877.2
2017-01-01 02:57:00,12.25,70.24,1.66,null,343.5,4.35,0.0,809.0,0.0,17064.0
2017-01-01 02:58:00,12.35,70.13,1.49,null,349.5,8.18,0.0,809.0,0.0,16252.7
2017-01-01 02:59:00,12.38,69.94,1.49,null,356.7,4.19,0.0,809.0,0.0,0.0
2017-01-01 03:00:00,12.35,69.45,1.28,null,357.5,10.19,0.0,809.0,0.0,0.0
2017-01-01 03:01:00,12.23,69.61,1.35,null,5.0,7.57,0.0,809.0,0.0,0.0
2017-01-01 03:02:00,12.06,69.32,1.28,null,16.67,2.62,0.0,809.0,0.0,0.0
2017-01-01 03:03:00,11.83,70.31,1.07,null,14.15,14.54,0.0,809.0,0.0,0.0
2017-01-01 03:04:00,11.74,70.24,0.84,null,45.7,8.47,0.0,809.0,0.0,0.0
2017-01-01 03:05:00,11.62,70.9,0.98,null,81.7,11.53,0.0,809.0,0.0,0.0
2017-01-01 03:06:00,11.27,72.01,1.07,null,102.5,5.96,0.0,809.0,0.0,0.0
2017-01-01 03:07:00,11.35,72.72,1.18,null,115.8,4.26,0.0,809.0,0.0,0.0
2017-01-01 03:08:00,11.39,72.52,1.35,null,139.9,12.12,0.0,809.0,0.0,0.0
2017-01-01 03:09:00,11.35,72.58,1.34,null,130.9,9.86,0.0,809.0,0.0,0.0
2017-01-01 03:10:00,11.18,73.01,1.28,null,116.0,7.19,0.0,809.0,0.0,0.0
2017-01-01 03:11:00,11.21,73.12,1.42,null,101.8,1.95,0.0,809.0,0.03,0.0
2017-01-01 03:12:00,11.33,73.43,1.63,null,110.0,5.16,0.0,809.0,0.0,0.0
2017-01-01 03:13:00,11.04,74.1,1.68,null,119.2,1.68,0.0,809.0,0.0,0.0
2017-01-01 03:14:00,11.08,74.68,2.01,null,124.8,3.13,0.0,809.0,0.0,0.0
2017-01-01 03:15:00,11.24,74.27,2.31,null,131.5,3.95,0.0,809.0,0.0,13011.7
2017-01-01 03:16:00,11.31,73.87,2.38,null,133.0,1.63,0.0,809.0,0.0,13263.3
2017-01-01 03:17:00,11.23,73.76,2.35,null,133.0,0.01,0.0,809.0,0.0,13090.6
2017-01-01 03:18:00,11.28,73.74,2.41,null,134.7,1.49,0.0,809.0,0.0,13220.3
2017-01-01 03:19:00,11.31,73.69,2.37,null,132.0,0.82,0.0,809.0,0.0,12907.7
2017-01-01 03:20:00,11.29,73.75,2.27,null,129.0,2.08,0.0,809.0,0.0,12919.0
2017-01-01 03:21:00,11.25,73.92,2.3,null,125.2,1.68,0.0,809.0,0.0,12908.2
2017-01-01 03:22:00,11.17,73.98,2.29,null,121.8,1.77,0.0,809.0,0.0,12433.3
2017-01-01 03:23:00,11.32,74.16,2.32,null,120.0,1.29,0.0,809.0,0.0,12558.1
2017-01-01 03:24:00,11.28,74.21,2.21,null,121.2,1.95,0.0,809.0,0.0,12476.8
2017-01-01 03:25:00,11.34,74.05,2.02,null,120.5,2.63,0.0,809.0,0.0,13129.9
2017-01-01 03:26:00,11.32,74.06,1.85,null,122.2,5.01,0.0,809.0,0.0,12459.3
2017-01-01 03:27:00,11.37,73.95,1.76,null,123.7,3.77,0.0,809.0,0.0,12531.5
2017-01-01 03:28:00,11.52,73.92,1.56,null,129.0,2.71,0.0,809.0,0.0,13454.1
2017-01-01 03:29:00,11.67,73.51,1.66,null,128.3,2.62,0.0,809.0,0.0,12938.4
2017-01-01 03:30:00,11.8,73.05,1.7,null,126.7,1.8,0.0,809.0,0.0,12549.8
2017-01-01 03:31:00,11.82,72.52,1.9,null,128.7,4.3,0.0,809.0,0.0,12139.2
2017-01-01 03:32:00,11.81,72.51,1.91,null,129.3,1.11,0.0,809.0,0.0,12096.8
2017-01-01 03:33:00,11.65,72.81,1.87,null,128.8,1.95,0.0,809.0,0.0,12608.6
2017-01-01 03:34:00,11.67,73.08,1.82,null,129.7,1.1,0.0,809.0,0.0,11872.8
2017-01-01 03:35:00,11.64,73.18,1.74,null,126.8,1.34,0.0,809.0,0.0,11245.5
2017-01-01 03:36:00,11.53,73.42,1.69,null,128.2,2.97,0.0,809.0,0.0,11311.1
2017-01-01 03:37:00,11.67,73.81,1.6,null,130.8,2.91,0.0,809.0,0.0,11330.0
2017-01-01 03:38:00,11.59,73.77,1.6,null,132.3,1.88,0.0,809.0,0.0,11229.2
2017-01-01 03:39:00,11.58,73.5,1.56,null,137.0,2.89,0.0,809.0,0.0,11761.3
2017-01-01 03:40:00,11.71,73.43,1.58,null,138.2,3.13,0.0,809.0,0.0,11531.3
2017-01-01 03:41:00,11.8,72.98,1.57,null,138.0,0.58,0.0,809.0,0.0,11336.7
2017-01-01 03:42:00,11.82,72.69,1.55,null,138.8,0.37,0.0,809.0,0.0,11707.2
2017-01-01 03:43:00,12.03,72.51,1.53,null,138.0,1.92,0.0,809.0,0.0,11236.4
2017-01-01 03:44:00,11.98,72.06,1.42,null,139.3,1.25,0.0,809.0,0.0,10663.9
2017-01-01 03:45:00,11.99,71.99,1.16,null,139.7,1.6,0.0,809.0,0.0,9976.1
2017-01-01 03:46:00,11.96,72.08,0.98,null,133.5,5.06,0.0,809.0,0.0,9956.4
2017-01-01 03:47:00,11.89,72.1,0.9,null,135.5,3.64,0.0,809.0,0.0,9887.9
2017-01-01 03:48:00,11.82,72.3,0.8,null,133.5,2.63,0.0,809.0,0.0,9730.3
2017-01-01 03:49:00,11.74,72.58,0.71,null,134.5,5.93,0.0,809.0,0.0,9987.4
2017-01-01 03:50:00,11.6,73.1,0.78,null,129.7,3.54,0.0,809.0,0.0,9638.1
2017-01-01 03:51:00,11.57,73.43,0.77,null,126.7,3.35,0.0,809.0,0.0,9480.4
2017-01-01 03:52:00,11.56,73.88,0.74,null,115.7,4.61,0.0,809.0,0.0,9648.4
2017-01-01 03:53:00,11.5,74.22,0.71,null,104.5,6.34,0.0,809.0,0.0,9563.7
2017-01-01 03:54:00,11.43,74.13,0.71,null,104.2,7.0,0.0,809.0,0.0,9851.1
2017-01-01 03:55:00,11.55,73.96,0.7,null,91.3,12.08,0.0,809.0,0.0,10365.8
2017-01-01 03:56:00,11.39,73.69,0.59,null,96.2,5.87,0.0,809.0,0.0,10620.2
2017-01-01 03:57:00,11.45,73.83,0.53,null,87.6,14.64,0.0,809.0,0.0,10393.9
2017-01-01 03:58:00,11.45,74.0,0.52,null,63.25,14.52,0.0,809.0,0.0,10826.1
2017-01-01 03:59:00,11.25,73.71,0.72,null,17.09,14.19,0.0,809.0,0.0,10563.8
2017-01-01 04:00:00,10.89,74.21,1.32,null,347.5,6.7,0.0,809.0,0.0,11016.5
2017-01-01 04:01:00,10.69,74.92,1.66,null,342.7,0.94,0.0,809.0,0.0,10857.4
2017-01-01 04:02:00,10.46,75.48,1.47,null,344.3,1.1,0.0,809.0,0.14,11038.8
2017-01-01 04:03:00,10.27,76.4,1.42,null,346.2,2.27,0.0,809.0,0.03,11150.5
2017-01-01 04:04:00,10.19,77.15,1.4,null,352.8,2.97,0.0,809.0,0.0,11482.6
2017-01-01 04:05:00,10.2,77.63,1.44,null,354.8,2.61,0.0,809.0,0.0,11034.5
2017-01-01 04:06:00,10.43,77.52,1.46,null,2.33,2.62,0.0,809.0,0.0,10979.6
2017-01-01 04:07:00,10.65,76.8,1.45,null,7.17,1.34,0.0,809.0,0.0,11071.9
2017-01-01 04:08:00,10.7,75.88,1.38,null,14.0,5.54,0.0,809.0,0.0,11207.1
2017-01-01 04:09:00,10.72,75.84,1.5,null,7.0,3.42,0.0,809.0,0.0,11447.3
2017-01-01 04:10:00,10.72,76.08,1.51,null,1.0,2.38,0.0,809.0,0.0,12530.8
2017-01-01 04:11:00,10.7,76.34,1.6,null,1.5,2.5,0.0,809.0,0.0,12804.8
2017-01-01 04:12:00,10.78,75.95,1.69,null,0.17,4.06,0.0,809.0,0.0,11629.3
2017-01-01 04:13:00,10.78,75.73,1.62,null,352.0,4.86,0.0,809.0,0.0,11621.4
2017-01-01 04:14:00,10.65,75.9,1.72,null,344.2,3.67,0.0,809.0,0.0,12020.7
2017-01-01 04:15:00,10.61,76.25,1.62,null,350.3,3.82,0.0,809.0,0.0,12750.3
2017-01-01 04:16:00,10.56,76.29,1.52,null,358.3,2.92,0.0,809.0,0.0,12603.9
2017-01-01 04:17:00,10.58,76.13,1.67,null,2.51,4.72,0.0,809.0,0.0,12210.5
2017-01-01 04:18:00,10.69,76.09,1.63,null,348.5,1.89,0.0,809.0,0.0,12820.3
2017-01-01 04:19:00,10.71,76.16,1.64,null,351.0,3.78,0.0,809.0,0.0,12197.2
2017-01-01 04:20:00,10.84,75.68,1.68,null,345.0,2.08,0.0,809.0,0.0,11872.0
2017-01-01 04:21:00,10.94,75.51,1.77,null,341.5,2.75,0.0,809.0,0.0,11838.0
2017-01-01 04:22:00,11.0,75.33,1.65,null,343.5,4.5,0.0,809.0,0.0,11837.4
2017-01-01 04:23:00,11.05,75.36,1.59,null,342.2,2.67,0.0,809.0,0.0,11921.8
2017-01-01 04:24:00,11.04,75.1,1.54,null,338.2,2.12,0.0,809.0,0.0,11258.3
